0.000000,-859.679583,-170.350573,-719.560491,-115.979907,0.000000.1,0.000000.2,0.000000.3,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,1704023132.520409,0.000000.9,-875.491880,-204.866110,-747.078675,-137.888241,1704023231.460497,class
117.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.478013,-215.745479,-751.501107,-127.1005,1704023246.702313,eyes_closed_movement
118.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.823285,-193.515513,-729.379599,-136.43155,1704023246.73077,eyes_closed_movement
118.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-883.581284,-207.012812,-747.207702,-150.938622,1704023246.730791,eyes_closed_movement
119.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.99906,-213.07893,-757.387709,-143.900131,1704023246.731027,eyes_closed_movement
119.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.883477,-208.344217,-745.872558,-128.835814,1704023246.731049,eyes_closed_movement
120.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-846.956443,-189.397884,-721.406132,-130.885279,1704023246.760854,eyes_closed_movement
120.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-840.707071,-192.939569,-733.141938,-135.156244,1704023246.760872,eyes_closed_movement
121.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-896.027671,-224.365948,-761.10891,-145.568126,1704023246.761103,eyes_closed_movement
121.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-891.240599,-215.816537,-752.103231,-131.539761,1704023246.761125,eyes_closed_movement
122.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-886.33011,-196.107264,-725.684578,-131.188211,1704023246.761614,eyes_closed_movement
122.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-893.387301,-208.310558,-742.192496,-140.496822,1704023246.761627,eyes_closed_movement
123.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-887.175328,-226.680946,-762.896582,-137.355306,1704023246.762485,eyes_closed_movement
123.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-894.026824,-218.071696,-754.01806,-134.146472,1704023246.762498,eyes_closed_movement
124.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.092804,-197.681762,-730.957836,-139.404771,1704023246.790854,eyes_closed_movement
124.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-863.16891,-199.809765,-740.752634,-135.836906,1704023246.790873,eyes_closed_movement
125.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-843.497036,-206.111496,-747.413396,-129.572574,1704023246.791104,eyes_closed_movement
125.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-855.834966,-198.598037,-727.341353,-120.604294,1704023246.791126,eyes_closed_movement
126.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.578991,-183.500061,-715.527009,-130.683324,1704023246.820854,eyes_closed_movement
126.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-873.734127,-195.89783,-734.103092,-134.153951,1704023246.820873,eyes_closed_movement
127.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-875.331064,-211.58297,-753.898383,-133.192797,1704023246.821106,eyes_closed_movement
127.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.307178,-210.47222,-749.481561,-127.998076,1704023246.821128,eyes_closed_movement
128.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-863.872011,-181.723609,-718.264616,-124.826641,1704023246.821632,eyes_closed_movement
128.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-842.60694,-185.841239,-726.447517,-125.211851,1704023246.821642,eyes_closed_movement
129.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-884.490079,-213.239746,-757.043639,-135.470396,1704023246.822495,eyes_closed_movement
129.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-864.077705,-205.535552,-738.056167,-125.107133,1704023246.822514,eyes_closed_movement
130.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-875.009433,-185.272774,-718.518929,-132.579453,1704023246.850816,eyes_closed_movement
130.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-884.415281,-199.001947,-737.113712,-142.983855,1704023246.850835,eyes_closed_movement
131.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.75632,-208.57609,-748.064139,-132.583193,1704023246.851064,eyes_closed_movement
131.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-881.513119,-204.207887,-738.609672,-129.479076,1704023246.851087,eyes_closed_movement
132.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-905.03709,-193.882024,-719.734397,-139.251435,1704023246.881019,eyes_closed_movement
132.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.2623,-198.470881,-734.981969,-141.102685,1704023246.881037,eyes_closed_movement
133.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-869.822192,-207.783232,-746.463462,-135.982762,1704023246.881331,eyes_closed_movement
133.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-859.956336,-195.471481,-732.405178,-123.498976,1704023246.881367,eyes_closed_movement
134.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-875.447001,-178.234282,-707.912573,-126.333821,1704023246.881655,eyes_closed_movement
134.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-885.249279,-189.592358,-727.988356,-141.199923,1704023246.881667,eyes_closed_movement
135.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.489233,-209.114636,-748.797159,-140.160231,1704023246.882423,eyes_closed_movement
135.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-886.554504,-202.895182,-732.764208,-127.10798,1704023246.882445,eyes_closed_movement
136.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.015466,-182.393051,-714.846347,-130.339253,1704023246.910855,eyes_closed_movement
136.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-859.301853,-186.518161,-721.735243,-135.062747,1704023246.910877,eyes_closed_movement
137.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.094358,-201.264586,-738.403977,-131.154552,1704023246.911108,eyes_closed_movement
137.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-869.107871,-198.49706,-727.872419,-123.050188,1704023246.911132,eyes_closed_movement
138.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-837.539375,-176.274575,-709.363654,-119.830134,1704023246.940801,eyes_closed_movement
138.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-849.151765,-192.083132,-729.959283,-130.320554,1704023246.940821,eyes_closed_movement
139.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-892.938513,-210.10571,-751.74794,-139.333713,1704023246.941055,eyes_closed_movement
139.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-869.392103,-198.440962,-734.166671,-120.069488,1704023246.941078,eyes_closed_movement
140.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-880.106917,-179.240315,-710.246271,-131.049834,1704023246.941584,eyes_closed_movement
140.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-867.406216,-184.502354,-724.697244,-135.552674,1704023246.941597,eyes_closed_movement
141.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-864.717228,-199.832204,-739.267894,-133.46581,1704023246.942553,eyes_closed_movement
141.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.699868,-192.045733,-726.630772,-123.132466,1704023246.942572,eyes_closed_movement
142.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-845.995289,-170.892859,-698.701199,-118.053682,1704023246.970851,eyes_closed_movement
142.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-873.842584,-189.042593,-722.98063,-135.451697,1704023246.97087,eyes_closed_movement
143.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.632904,-202.539892,-733.183077,-128.312228,1704023246.971102,eyes_closed_movement
143.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-859.500068,-191.294013,-718.563808,-114.059469,1704023246.971126,eyes_closed_movement
144.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-855.374958,-175.810827,-702.609395,-117.227164,1704023247.000758,eyes_closed_movement
144.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-846.215943,-179.44601,-716.877113,-123.37556,1704023247.000776,eyes_closed_movement
145.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-849.675351,-191.881177,-727.360053,-119.717937,1704023247.001015,eyes_closed_movement
145.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-863.008094,-195.568718,-717.793389,-113.158153,1704023247.001037,eyes_closed_movement
146.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.0233,-174.988049,-697.818583,-118.532389,1704023247.001766,eyes_closed_movement
146.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-856.79238,-180.844732,-710.167733,-123.786949,1704023247.00179,eyes_closed_movement
147.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-827.65108,-194.300892,-722.161592,-108.935806,1704023247.002289,eyes_closed_movement
147.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.142838,-183.829172,-709.726424,-109.713705,1704023247.00231,eyes_closed_movement
148.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-865.618544,-167.171658,-687.440361,-113.491004,1704023247.030806,eyes_closed_movement
148.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-860.408864,-178.088426,-707.841515,-120.263963,1704023247.030825,eyes_closed_movement
149.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-832.584008,-191.495967,-721.028402,-116.052836,1704023247.031057,eyes_closed_movement
149.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-841.795382,-188.586325,-714.943585,-105.79055,1704023247.031082,eyes_closed_movement
150.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-861.560753,-174.685117,-700.93766,-117.070088,1704023247.060798,eyes_closed_movement
150.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-855.595612,-176.944017,-711.267263,-118.229457,1704023247.060816,eyes_closed_movement
151.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-857.319706,-188.818199,-715.777583,-112.642047,1704023247.06105,eyes_closed_movement
151.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-844.611526,-180.055613,-707.901353,-106.437553,1704023247.061073,eyes_closed_movement
152.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-862.222715,-174.329827,-699.991465,-116.957891,1704023247.06158,eyes_closed_movement
152.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-851.971649,-180.837253,-713.690718,-124.11232,1704023247.061606,eyes_closed_movement
153.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-867.185562,-193.384617,-728.328687,-121.374713,1704023247.062548,eyes_closed_movement
153.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-842.012296,-171.96995,-701.28921,-103.827103,1704023247.062569,eyes_closed_movement
154.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-825.653973,-148.718992,-667.944262,-100.087203,1704023247.090853,eyes_closed_movement
154.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-851.137652,-164.890319,-688.648348,-112.933759,1704023247.090873,eyes_closed_movement
155.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-842.98467,-181.114005,-712.13866,-117.862947,1704023247.091108,eyes_closed_movement
155.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.670164,-178.350219,-701.962392,-110.906733,1704023247.091132,eyes_closed_movement
156.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.082153,-158.091181,-679.100384,-112.488711,1704023247.120342,eyes_closed_movement
156.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-843.897205,-161.991897,-692.777198,-113.977191,1704023247.120361,eyes_closed_movement
157.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-816.106009,-169.232343,-699.157467,-108.602955,1704023247.120918,eyes_closed_movement
157.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-840.909025,-171.457583,-690.282685,-100.16948,1704023247.12093,eyes_closed_movement
158.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-858.105085,-157.137506,-677.963454,-109.52671,1704023247.121773,eyes_closed_movement
158.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-851.380745,-160.840007,-683.786478,-110.936652,1704023247.121796,eyes_closed_movement
159.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.979729,-183.279407,-708.623154,-107.585702,1704023247.122275,eyes_closed_movement
159.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-842.61816,-186.18157,-708.428679,-110.405587,1704023247.122298,eyes_closed_movement
160.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-847.779221,-170.907818,-696.502138,-116.722278,1704023247.150845,eyes_closed_movement
160.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-820.563969,-169.127626,-698.29355,-120.709011,1704023247.150865,eyes_closed_movement
161.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-847.113519,-191.671743,-716.319868,-119.194351,1704023247.151096,eyes_closed_movement
161.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-865.184716,-187.520454,-708.196805,-109.354675,1704023247.151119,eyes_closed_movement
162.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-863.195089,-169.793328,-692.111496,-119.684278,1704023247.180848,eyes_closed_movement
162.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-860.857652,-174.337306,-705.246024,-123.858007,1704023247.180874,eyes_closed_movement
163.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-834.308102,-187.729888,-714.184385,-117.402939,1704023247.181097,eyes_closed_movement
163.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-820.481692,-179.412351,-700.750665,-109.17142,1704023247.181121,eyes_closed_movement
164.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-838.691265,-159.392666,-674.945355,-113.401246,1704023247.181648,eyes_closed_movement
164.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-835.243077,-163.783309,-683.300291,-117.795629,1704023247.181659,eyes_closed_movement
165.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-851.788394,-187.019307,-704.905693,-115.360954,1704023247.182426,eyes_closed_movement
165.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.857159,-173.746402,-695.746678,-112.268057,1704023247.182449,eyes_closed_movement
166.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.94981,-159.186972,-675.966348,-107.488465,1704023247.210842,eyes_closed_movement
166.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-844.615266,-166.681731,-692.126455,-121.060562,1704023247.210862,eyes_closed_movement
167.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.479429,-182.78574,-711.802069,-119.523463,1704023247.211089,eyes_closed_movement
167.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-849.929664,-182.333212,-700.664647,-112.350335,1704023247.211112,eyes_closed_movement
168.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-845.568941,-167.396052,-690.716513,-116.913013,1704023247.240501,eyes_closed_movement
168.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-842.861253,-169.950404,-698.697459,-119.23175,1704023247.240598,eyes_closed_movement
169.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-832.247417,-181.237422,-705.455459,-115.428272,1704023247.240917,eyes_closed_movement
169.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-827.557582,-175.810827,-696.494658,-108.842308,1704023247.240941,eyes_closed_movement
170.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.605739,-161.846041,-677.297752,-114.530696,1704023247.241909,eyes_closed_movement
170.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-836.963431,-165.357807,-691.004485,-115.020623,1704023247.241928,eyes_closed_movement
171.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-835.931218,-183.361685,-707.460045,-114.837368,1704023247.270864,eyes_closed_movement
171.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-827.946532,-177.018815,-695.810257,-107.817576,1704023247.270888,eyes_closed_movement
172.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-825.717552,-156.920592,-675.700815,-110.622501,1704023247.271114,eyes_closed_movement
172.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-837.146686,-176.80564,-699.81195,-127.220177,1704023247.271126,eyes_closed_movement
173.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.382192,-189.712035,-713.043716,-125.148272,1704023247.271561,eyes_closed_movement
173.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-827.804416,-177.030034,-697.17532,-115.906979,1704023247.271584,eyes_closed_movement
174.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-866.063592,-153.700538,-675.674635,-119.444925,1704023247.272566,eyes_closed_movement
174.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-887.45582,-172.979723,-698.813396,-129.834367,1704023247.272591,eyes_closed_movement
175.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-865.813019,-191.709142,-717.819568,-127.152859,1704023247.300828,eyes_closed_movement
175.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.897452,-183.889011,-706.689626,-112.799123,1704023247.300848,eyes_closed_movement
176.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.852573,-167.84484,-686.636282,-124.968757,1704023247.301078,eyes_closed_movement
176.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-847.46507,-183.971289,-707.815336,-136.270735,1704023247.301102,eyes_closed_movement
177.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-837.569295,-196.499954,-725.718237,-130.8217,1704023247.330845,eyes_closed_movement
177.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-800.334851,-177.19459,-693.786971,-111.205925,1704023247.330869,eyes_closed_movement
178.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-826.940499,-157.964024,-676.942461,-113.943532,1704023247.331092,eyes_closed_movement
178.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-836.338867,-165.529842,-692.448087,-116.284709,1704023247.331114,eyes_closed_movement
179.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-848.239229,-188.623724,-716.921992,-118.947518,1704023247.331634,eyes_closed_movement
179.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-866.781653,-190.542293,-710.373427,-122.837014,1704023247.331657,eyes_closed_movement
180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-857.813373,-165.821554,-681.897829,-118.622147,1704023247.360842,eyes_closed_movement
180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-852.779468,-173.305094,-700.627248,-131.19943,1704023247.360869,eyes_closed_movement
181.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-846.257082,-193.863324,-717.539075,-133.383532,1704023247.361092,eyes_closed_movement
181.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.557967,-191.466048,-710.463185,-126.419838,1704023247.361115,eyes_closed_movement
182.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-838.85956,-169.793328,-688.730626,-131.521062,1704023247.361629,eyes_closed_movement
182.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-835.370233,-177.164671,-699.486578,-124.441431,1704023247.361653,eyes_closed_movement
183.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-837.688971,-188.249734,-715.085701,-117.298222,1704023247.362481,eyes_closed_movement
183.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-838.234997,-184.734228,-701.719299,-116.853174,1704023247.362504,eyes_closed_movement
184.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-784.885324,-159.646979,-674.178675,-111.879107,1704023247.390858,eyes_closed_movement
184.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-875.723754,-181.364578,-704.086655,-130.642185,1704023247.390877,eyes_closed_movement
185.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-880.226593,-202.726887,-729.32724,-135.036568,1704023247.391109,eyes_closed_movement
185.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-855.980822,-195.927749,-714.01983,-122.276029,1704023247.391133,eyes_closed_movement
186.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-856.8036,-171.416445,-693.042731,-122.313428,1704023247.420841,eyes_closed_movement
186.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-870.903023,-184.629511,-713.058675,-131.835213,1704023247.420864,eyes_closed_movement
187.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-873.603231,-201.631096,-728.695197,-130.586087,1704023247.42109,eyes_closed_movement
187.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-875.776113,-193.556652,-719.558621,-119.381346,1704023247.421114,eyes_closed_movement
188.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-870.394396,-177.673297,-698.716159,-126.588134,1704023247.421676,eyes_closed_movement
188.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-853.774281,-189.375444,-718.316975,-135.474136,1704023247.421697,eyes_closed_movement
189.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-847.281815,-197.651843,-736.186217,-127.713844,1704023247.422438,eyes_closed_movement
189.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-847.652065,-194.637483,-722.150372,-116.63626,1704023247.422464,eyes_closed_movement
190.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-853.041261,-176.932797,-703.91462,-121.49065,1704023247.450924,eyes_closed_movement
190.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-849.948363,-182.666064,-715.949618,-126.236583,1704023247.450944,eyes_closed_movement
191.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-843.044508,-194.39065,-728.97195,-120.088188,1704023247.451176,eyes_closed_movement
191.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-845.651218,-187.961762,-715.463431,-110.712258,1704023247.451188,eyes_closed_movement
192.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-849.914704,-168.319807,-704.722438,-122.893113,1704023247.480843,eyes_closed_movement
192.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-862.0245,-185.646764,-727.034681,-127.717583,1704023247.480867,eyes_closed_movement
193.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-835.190718,-192.318745,-734.735135,-121.830981,1704023247.481093,eyes_closed_movement
193.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-870.484154,-199.484394,-730.800761,-120.211604,1704023247.481203,eyes_closed_movement
194.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-864.676089,-181.428157,-708.279083,-125.899992,1704023247.48176,eyes_closed_movement
194.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-874.900976,-188.212335,-723.414458,-130.212097,1704023247.481779,eyes_closed_movement
195.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.399475,-207.446641,-747.480714,-128.289788,1704023247.482192,eyes_closed_movement
195.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-859.227055,-200.927995,-740.588079,-120.219084,1704023247.482222,eyes_closed_movement
196.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.193535,-178.69803,-714.083408,-123.992643,1704023247.510858,eyes_closed_movement
196.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-850.602846,-185.904817,-725.045055,-126.614313,1704023247.51088,eyes_closed_movement
